id,name,country,rank,br_realistic
hornet_mk3,"Hornet Mk.III",britain,4,6.0
hp52_hampden_mk1_late,"Hampden Mk I",britain,1,1.7
hp52_hampden_tbmk1,"Hampden TB Mk I",britain,1,1.7
hp52_hampden_tbmk1_ussr_utk1,"▂Hampden TB Mk I",ussr,1,1.7
hp_12,"H.P.12",britain,1,1.0
hs-123a-1,"Hs 123 A-1",germany,1,1.0
hs-123a-1_china,"␗Hs 123 A-1",china,1,1.0
hs-129b-2,"Hs 129 B-2",germany,2,2.3
hs-129b-2_romania,"Hs 129 B-2 (Romania)",germany,3,2.3
hs-129b-2_romania_italy,"Hs 129 B-2 (Romania)",italy,3,2.3
hs-129b-3,"Hs 129 B-3",germany,2,2.0
hudson_mk_v,"▄Hudson Mk V",britain,2,2.0
hunter_f1,"Hunter F.1",britain,6,8.7
hunter_f50_sweden,"J34",sweden,6,9.0
hunter_f58a_1971_switzerland,"◌Hunter F.58A (1971)",germany,6,9.3
hunter_f58_switzerland,"◌Hunter F.58",germany,6,10.0
hunter_f6,"Hunter F.6",britain,6,10.0
hunter_f6_holland,"◘Hunter F.6",france,6,9.3
hunter_f9_rhodesia,"Hunter FGA.9",britain,6,9.3
hurricanemkii,"Hurricane Mk IIB/Trop",britain,2,2.3
hurricanemkii_ussr,"▂Hurricane Mk IIB",ussr,2,3.0
hurricane_mk1,"Hurricane Mk I/L",britain,2,2.3
hurricane_mk1b,"Sea Hurricane Mk IB",britain,2,2.0
hurricane_mk1c,"Sea Hurricane Mk IC",britain,2,3.0
hurricane_mk1_late_ep,"Hurricane Mk.I/L FAA M",britain,2,2.3
hurricane_mk1_late_finland,"▄Hurricane Mk I/L",sweden,2,2.3
hurricane_mk4,"Hurricane Mk IV",britain,2,2.0
i-153p,"I-153P",ussr,2,2.7
i-153_m62,"I-153 M-62",ussr,1,2.3
i-153_m62_china,"␗I-153 M-62",china,1,2.3
i-153_m62_zhukovskiy,"Zhukovsky&#039;s I-153-M62",ussr,1,2.3
i-15bis,"I-15bis",ussr,1,1.0
i-15bis_china,"␗I-15bis",china,1,1.0
i-15bis_krasnolutsky,"Krasnolutsky&#039;s I-15bis",ussr,1,1.0
i-15_1934,"I-15 WR",ussr,1,1.0
i-15_1935,"I-15 M-22",ussr,1,1.0
i-15_1935_moscow,"I-15 M-25",ussr,1,1.0
i-16_chung_28,"␗I-16 Chung 28",china,1,1.3
i-16_type10,"I-16 type 10",ussr,1,2.0
i-16_type10_china,"␗I-16 type 10",china,2,2.0
i-16_type17_china,"␗I-16 type 17",china,2,3.3
i-16_type18,"I-16 type 18",ussr,1,2.3
i-16_type24,"I-16 type 24",ussr,1,2.7
i-16_type27,"I-16 type 27",ussr,2,3.3
i-16_type28,"I-16 type 28",ussr,2,3.3
i-16_type5,"I-16 type 5",ussr,1,1.3
i-16_type5_1935_china,"␗I-16 type 5",china,1,1.3
iar_81c,"IAR-81C",italy,2,2.7
iar_81c_db_605,"IAR-81C (DB 605)",italy,3,3.0
iar_93b,"IAR-93B",italy,6,9.0
ia_58a_pucara,"IA.58A Pucara",germany,4,4.7
il-10,"IL-10",ussr,4,5.0
il-10_1946,"IL-10 (1946)",ussr,4,5.0
il-10_1946_china,"␗IL-10 (1946)",china,4,5.0
il-10_1946_hungary,"◔IL-10",italy,4,5.0
il-2i,"IL-2 (1942)",ussr,2,3.0
il-2m,"IL-2M type 3",ussr,3,3.3
il-2m_mstitel,"IL-2M &quot;Avenger&quot;",ussr,3,3.3
il-4,"IL-4",ussr,2,2.7
il_28,"IL-28",ussr,5,8.0
il_28sh,"IL-28Sh",ussr,5,8.0
il_28_china,"H-5",china,5,8.0
il_28_german,"◊IL-28",germany,5,8.0
il_28_hungary,"◔IL-28",italy,5,8.0
il_2m_1943,"IL-2M (1943)",ussr,3,3.3
il_2_1941,"IL-2 (1941)",ussr,2,2.3
il_2_1942_luftwaffe,"▀IL-2 (1942)",germany,2,3.0
il_2_37_1943,"IL-2-37",ussr,2,2.7
il_2_m82,"IL-2 M-82",ussr,2,2.7
il_8_1944,"IL-8 (1944)",ussr,3,3.7
intruder_mk_1,"▄Havoc Mk I",britain,2,2.0
itp_m1,"ITP (M-1)",ussr,3,4.3
i_180,"I-180S",ussr,2,3.0
i_185_m71_standard,"I-185 (M-71)",ussr,3,4.3
i_185_m82,"I-185 (M-82)",ussr,3,3.7
i_225,"I-225",ussr,4,5.0
i_29,"I-29",ussr,2,3.0
j1n1_mod11_early,"J1N1",japan,2,2.0
j2m2,"J2M2",japan,3,5.0
j2m3,"J2M3",japan,4,5.7
j2m4_kai,"J2M4 Kai",japan,4,5.0
j2m5,"J2M5",japan,4,5.7
j2m5_30mm,"J2M5 (Type 5)",japan,4,5.0
j5n1,"J5N1",japan,3,5.7
j6b,"J6B",sweden,1,1.0
j6k1,"J6K1",japan,4,6.7
j7w1,"J7W1",japan,4,6.0
j8m1,"Ki-200",japan,5,8.3
j9_early,"J9 Early",sweden,2,2.3
jaguar_a,"Jaguar A",france,7,10.7
jaguar_e,"Jaguar E",france,7,10.7
jaguar_gr1,"Jaguar GR.1",britain,6,9.7
jaguar_gr1a,"Jaguar GR.1A",britain,7,10.7
jaguar_is,"Jaguar IS",britain,7,11.3
javelin_fmk9,"Javelin F.(A.W.) Mk.9",britain,6,8.3
jf_17,"JF-17",china,8,13.3
jh_7,"JH-7",china,7,11.7
jh_7a,"JH-7A",china,8,12.3
jh_7a2,"JH-7A2",china,8,13.0
jh_7a_prototype,"JH-7A Prototype",china,8,12.3
ju-188a-2,"Ju 188 A-2",germany,4,5.3
ju-288c,"Ju 288 C",germany,4,6.3
ju-388j,"Ju 388 J",germany,4,4.0
ju-87b-2,"Ju 87 B-2",germany,1,1.0
ju-87d-3,"Ju 87 D-3",germany,2,2.0
ju-87d-3_italy,"▄Ju 87 D-3",italy,2,2.0
ju-87d-5,"Ju 87 D-5",germany,2,3.3
ju-87g_1,"Ju 87 G-1",germany,1,1.3
ju-87g_2,"Ju 87 G-2",germany,1,1.7
ju-87r-2,"Ju 87 R-2",germany,1,1.3
ju-87r-2_italy,"▄Ju 87 R-2",italy,1,1.3
ju-87r-2_snake,"Ju 87 R-2 Libya",germany,1,1.3
ju-88a-1,"Ju 88 A-1",germany,2,2.0
ju-88a-4,"Ju 88 A-4",germany,2,3.0
ju-88a-4_finland,"▄Ju 88 A-4",sweden,2,3.0
ju-88c-6,"Ju 88 C-6",germany,2,2.3
j_10a,"J-10A",china,8,13.7
j_10c,"J-10C",china,9,14.3
j_11,"J-11",china,8,13.0
j_11a,"J-11A",china,8,13.3
j_11b,"J-11B",china,8,13.7
j_15t,"J-15T",china,9,14.7
j_16,"J-16",china,9,14.7
j_22m1a,"J-22M1A",ussr,6,9.0
j_7d,"J-7D",china,7,10.7
j_7e,"J-7E",china,7,11.3
j_7_mk2,"J-7II",china,6,9.3
j_8b,"J-8B",china,7,11.3
j_8f,"J-8F",china,8,13.0
kfir_c10_colombia,"◡Kfir C.10",israel,8,13.3
kfir_c2,"Kfir C.2",israel,7,11.7
kfir_c7,"Kfir C.7",israel,7,12.0
kfir_canard,"Kfir Canard",israel,7,11.0
ki-27_otsu,"Ki-27 Otsu",japan,1,2.0
ki-27_otsu_china,"␗Ki-27 Otsu",china,1,2.0
ki-27_otsu_ep,"Ki-27 Otsu Tachiarai",japan,1,2.0
ki-45_hei,"Ki-45 Hei",japan,1,2.3
ki-45_hei_tei_china,"␗Ki-45 Hei/Tei",china,2,2.3
ki-45_ko,"Ki-45 Ko",japan,1,2.7
ki-45_otsu,"Ki-45 Otsu",japan,1,2.3
ki-45_tei,"Ki-45 Tei",japan,1,1.7
ki-49_1,"Ki-49-I",japan,2,3.0
ki-49_2a,"Ki-49-IIa",japan,2,3.0
ki-49_2b,"Ki-49-IIb",japan,3,3.7
ki-49_2b_late,"Ki-49-IIb/L",japan,3,3.7
ki-83,"Ki-83",japan,4,6.0
ki-96,"Ki-96",japan,3,3.7
kitsuka,"Kikka",japan,5,7.0
ki_100_2,"Ki-100-II",japan,3,3.7
ki_100_early,"Ki-100",japan,3,4.3
ki_102_otsu,"Ki-102 Otsu",japan,2,3.3
ki_108,"Ki-108 Kai",japan,3,3.7
ki_109,"Ki-109",japan,1,2.0
ki_10_1,"Ki-10-I",japan,1,1.0
ki_10_1_commander,"Ki-10-I C",japan,1,1.0
ki_10_2,"Ki-10-II",japan,1,1.0
ki_10_2_commander,"Ki-10-II C",japan,1,1.0
ki_21_1hei,"Ki-21-I Hei",japan,2,2.0
ki_21_1ko,"Ki-21-Ia",japan,1,1.7
ki_32,"Ki-32",japan,1,1.3
ki_43_1,"Ki-43-I",japan,1,2.7
ki_43_2,"Ki-43-II",japan,1,2.7
ki_43_2_late,"▃Ki-43-II",usa,2,2.7
ki_43_3_ko,"␗Ki-43-III Ko",china,1,3.0
ki_43_3_otsu,"Ki-43-III Otsu",japan,3,4.0
ki_44_1,"Ki-44-I",japan,2,2.7
ki_44_1_ep,"Ki-44-I 34",japan,2,2.7
ki_44_2_hei,"Ki-44-II Hei",japan,2,3.7
ki_44_2_hei_china,"␗Ki-44-II Hei",china,3,3.7
ki_44_2_otsu,"Ki-44-II Otsu",japan,2,3.0
ki_48_2_otsu,"Ki-48-II Otsu",japan,2,2.3
ki_61_1a_hei,"Ki-61-I Hei",japan,4,4.7
ki_61_1a_hei_ep,"Tada&#039;s Ki-61-I Hei",japan,4,4.7
ki_61_1a_ko,"Ki-61-I Ko",japan,2,3.3
ki_61_1a_otsu,"Ki-61-I Otsu",japan,2,3.7
ki_61_1a_otsu_china,"␗Ki-61-I Otsu",china,3,3.7
ki_61_1a_otsu_usa,"▃Ki-61-Ib",usa,2,3.7
ki_61_1a_tei,"Ki-61-I Tei",japan,3,4.3
ki_61_2_early,"Ki-61-II Otsu Kai",japan,3,4.7
ki_67_1_ko,"Ki-67-I Ko",japan,3,4.3
ki_67_1_otsu,"Ki-67-I Otsu",japan,3,4.7
ki_84_hei,"Ki-84 Hei",japan,4,6.3
ki_84_ko,"Ki-84 Ko",japan,4,5.3
ki_84_ko_china,"␗Ki-84 Ko",china,4,5.3
ki_84_otsu,"Ki-84 Otsu",japan,4,5.7
ki_87,"Ki-87",japan,4,5.3
ki_93_1_ko,"Ki-93-I Ko",japan,3,4.3
ki_94_2,"Ki-94-II",japan,4,6.0
la-11,"La-11",ussr,4,5.0
la-11_china,"␗La-11",china,4,5.0
la-15,"La-15",ussr,5,8.0
la-5fn,"La-5FN",ussr,3,3.7
la-5fn_luftwaffe,"▀La-5FN",germany,3,3.7
la-5_type37_early,"La-5",ussr,2,3.0
la-5_type39,"La-5F",ussr,2,3.3
la-7,"La-7",ussr,3,4.7
la-7b-20,"La-7B-20",ussr,4,5.0
la-7_dolgushin,"Dolgushin&#039;s La-7",ussr,4,4.7
la-9,"La-9",ussr,4,6.0
la-9_china,"␗La-9",china,4,6.0
lagg-3-11,"LaGG-3-11",ussr,2,2.0
lagg-3-23,"LaGG-3-23",ussr,2,2.3
lagg-3-34,"LaGG-3-34",ussr,2,2.3
lagg-3-35,"LaGG-3-35",ussr,2,2.3
lagg-3-4,"LaGG-3-4",ussr,2,2.3
lagg-3-66,"LaGG-3-66",ussr,2,2.7
lagg-3-8,"LaGG-3-8",ussr,2,2.0
lagg-i-301,"I-301",ussr,2,3.0
lancaster_mk1,"Lancaster B Mk I",britain,4,4.7
lancaster_mk3,"Lancaster B Mk III",britain,4,5.0
lancaster_mr7_france,"Lancaster MR.7",france,4,5.0
late_298d,"Late 298D",france,1,1.3
la_174,"La-174",ussr,5,8.0
la_200_toriy,"La-200",ussr,5,7.7
leo_451_early,"LeO 451 early",france,2,3.0
leo_451_late,"LeO 451 Late",france,2,3.0
lightning_f53,"Lightning F.53",britain,6,9.3
lightning_f6,"Lightning F.6",britain,6,9.3
lincoln_b2,"Lincoln B Mk II",britain,4,6.0
l_39za,"▂L-39ZA Albatros",ussr,5,6.7
l_39za_art_thailand,"▄L-39ZA/ART Albatros",japan,5,6.7
martin_139wc,"Martin 139WC",china,1,1.3
marut_mk1,"▄HF-24",britain,5,8.7
maryland_mk1_france,"Martin 167-A3",france,1,2.0
mbr-2,"MBR-2-M-34",ussr,1,1.0
mb_151c1,"M.B.151C.1",france,1,1.7
mb_152c1,"M.B.152C1",france,2,2.3
mb_157,"M.B.157",france,3,3.7
mb_162,"M.B.162",france,3,5.0
mb_174_a3,"M.B.174A-3",france,1,2.7
mb_175t,"M.B.175T",france,2,3.3
mb_326b,"MB-326B",italy,5,6.7
mb_326k,"MB-326K",italy,5,8.0
mb_5,"MB.5",britain,4,5.0
mc-202,"▀C. 202",germany,1,3.0
mc-202_d,"C. 202D",italy,2,3.0
mc-202_ec,"C. 202EC",italy,3,4.0
mc-202_italy,"C. 202",italy,2,3.0
mc-205_n2,"C. 205N2",italy,3,4.7
mc-205_serie1,"C. 205 serie 1",italy,2,3.7
mc-205_serie3,"C. 205 serie 3",italy,4,4.7
mc200_serie3,"▀C. 200 serie 3",germany,1,2.3
mc200_serie3_italy,"C. 200 serie 3",italy,2,2.3
mc200_serie7,"▀C. 200 serie 7",germany,1,2.3
mc200_serie7_italy,"C. 200 serie 7",italy,2,2.3
md_450b_barougan,"M.D.450B Barougan",france,5,7.7
md_450b_ouragan,"M.D.450B Ouragan",france,5,7.7
md_450b_ouragan_iaf,"M.D.450B Ouragan",israel,5,7.7
md_450b_ouragan_iaf_29,"M.D.450B (29)",israel,5,7.7
md_452_mystere_2a,"M.D.452 IIA",france,5,8.0
md_452_mystere_2c_preproduction,"M.D.452 IIC",france,5,8.3
md_454_mystere_4a,"Mystere IVA",france,6,8.7
md_454_mystere_4a_iaf,"Mystere IVA",israel,6,8.7
md_460,"Super Mystere B2",france,6,9.0
md_460_saar,"Sa&#039;ar",israel,6,9.0
md_460_sambad,"Sambad",israel,6,9.0
md_460_yt_cup_2019,"␙Super Mystere B2",france,6,9.0
me-163b,"Me 163 B",germany,5,8.0
me-163b-0,"Me 163 B-0",germany,5,8.3
me-262a-1a,"Me 262 A-1a",germany,5,7.0
me-262a-1a_early,"Me 262 A-1a/Jabo",germany,5,7.0
me-262a-1a_u4,"Me 262 A-1/U4",germany,4,6.0
me-262a-2a,"Me 262 A-2a",germany,5,6.7
me-262a1_u1,"Me 262 A-1a/U1",germany,5,7.3
me-262c-1a,"Me 262 C-1a",germany,5,7.3
me-262c-2b,"Me 262 C-2b",germany,5,7.7
me-410a-1,"Me 410 A-1",germany,3,3.3
me-410a-1_u2,"Me 410 A-1/U2",germany,3,3.7
me-410a-1_u4,"Me 410 A-1/U4",germany,2,2.7
me-410b-1,"Me 410 B-1",germany,3,3.7
me-410b-1_u2,"Me 410 B-1/U2",germany,3,4.3
me-410b-2_u4,"Me 410 B-2/U4",germany,2,3.0
me-410b-6_r3,"Me 410 B-6/R3",germany,4,5.0
meteor_fmk3,"Meteor F Mk 3",britain,5,7.3
meteor_fmk3_navy,"Sea Meteor F Mk 3",britain,5,7.3
meteor_fmk4_lw,"Meteor F Mk 4 G.41F",britain,5,7.7
meteor_fmk4_sw,"Meteor F Mk 4 G.41G",britain,5,8.0
meteor_fmk8,"Meteor F Mk 8 G.41K",britain,5,8.0
meteor_fmk8_belgium,"▄Meteor F Mk.8",france,5,8.0
meteor_fmk8_iaf,"Meteor F.8",israel,5,8.0
meteor_fmk8_reaper,"Meteor F Mk.8 Reaper",britain,5,8.0
meteor_frmk9_iaf,"Meteor FR.9",israel,5,8.0
meteor_nfmk13,"Meteor NF.13",israel,5,7.7
me_210a_1,"Me 210 A-1",germany,2,2.7
me_210ca_1_40_mm_hungary,"◔Me 210 Ca-1 36.M",italy,3,3.3
me_210ca_1_hungary,"◔Me 210 Ca-1",italy,3,3.0
me_210_v22_japan,"▅Me 210 V22",japan,2,2.7
me_264,"Me 264",germany,3,5.0
mig-15,"MiG-15bis",ussr,5,8.3
mig-15bis_ish,"MiG-15bis ISh",ussr,5,8.0
mig-15bis_nr23_china,"J-2",china,5,8.3
mig-15bis_nr23_german,"◊MiG-15bis",germany,5,8.3
mig-15bis_nr23_hungary,"◔MiG-15bis",italy,5,8.3
mig-15_ns23,"MiG-15",ussr,5,8.0
mig-17,"MiG-17",ussr,6,8.7
mig-17pf_hungary,"◔MiG-17PF",italy,6,8.7
mig-17p_lim_5p,"◊Lim-5P",germany,6,8.7
mig-17_china,"J-4",china,5,8.7
mig-17_cuba,"MiG-17AS",ussr,6,9.0
mig-17_f5,"Shenyang F-5",china,6,9.0
mig-19j_6a,"J-6A",china,6,9.3
mig-19pt,"MiG-19PT",ussr,6,9.3
mig-19s,"◊MiG-19S",germany,6,9.3
mig-21_bis,"MiG-21bis",ussr,7,11.0
mig-21_bison,"▄MiG-21 Bison",britain,8,12.3
mig-21_bis_lazur,"◊MiG-21 &quot;Lazur-M&quot;",germany,7,11.0
mig-21_bis_sau,"◊MiG-21bis-SAU",germany,7,11.0
mig-21_bis_sau_hungary,"◔MiG-21bis-SAU",italy,7,11.0
mig-21_f13,"MiG-21F-13",ussr,6,9.3
mig-21_mf,"◊MiG-21MF",germany,7,10.3
mig-21_mf_hungary,"◔MiG-21MF",italy,7,10.3
mig-21_pfm,"MiG-21PFM",ussr,6,9.3
mig-21_s,"MiG-21S (R-13-300)",ussr,6,9.7
mig-21_smt,"MiG-21SMT",ussr,7,10.3
mig-21_sps_k,"◄MiG-21 SPS-K",germany,6,9.7
mig-9,"MiG-9",ussr,5,7.3
mig-9_china,"␗MiG-9",china,5,7.3
mig-9_late_china,"␗MiG-9 (l)",china,5,7.3
mig-9_ussr,"MiG-9 (l)",ussr,5,7.3
mig_21_2000_iaf,"MiG-21 2000",israel,7,11.7
mig_21_bis_finland,"▄MiG-21bis",sweden,7,11.0
mig_23bn,"◊MiG-23BN",germany,6,9.7
mig_23m,"MiG-23M",ussr,7,11.0
mig_23mf_germany,"◊MiG-23MF",germany,7,11.0
mig_23mf_hungary,"◔MiG-23MF",italy,7,11.0
mig_23ml,"MiG-23ML",ussr,7,11.7
mig_23mla,"◊MiG-23MLA",germany,7,11.7
mig_23mld,"MiG-23MLD",ussr,7,11.7
mig_25pd,"MiG-25PD",ussr,7,11.0
mig_27k,"MiG-27K",ussr,7,11.0
mig_27m,"MiG-27M",ussr,7,11.0
mig_29kr_9_41r,"MiG-29KR (9-41R)",ussr,8,13.7
mig_29m_9_15,"MiG-29M (9-15)",ussr,8,13.7
mig_29n,"▄MiG-29N",japan,8,13.3
mig_29smt_9_19,"MiG-29SMT (9-19)",ussr,8,13.3
mig_29_9_12,"MiG-29 (9-12)",ussr,8,12.7
mig_29_9_12b_hungary,"◔MiG-29 (9-12B)",italy,8,12.7
mig_29_9_12g,"◄MiG-29G",germany,8,13.0
mig_29_9_12_germany,"◊MiG-29 (9-12A)",germany,8,12.7
mig_29_9_12_sniper,"MiG-29 Sniper",italy,8,12.7
mig_29_9_13,"MiG-29 (9-13)",ussr,8,13.0
mig_35,"MiG-35",ussr,9,14.3
mig_3_series_1_15,"MiG-3-15",ussr,1,2.0
mig_3_series_1_15_bk_pod,"MiG-3-15 (BK)",ussr,2,2.3
mig_3_series_34,"MiG-3-34",ussr,2,3.0
mirage_2000c_s4,"Mirage 2000C-S4",france,8,12.3
mirage_2000c_s5,"Mirage 2000C-S5",france,8,12.3
mirage_2000d_r1,"Mirage 2000D-R1",france,8,12.3
mirage_2000d_rmv,"Mirage 2000D-RMV",france,8,12.7
mirage_2000_5eg_mk2_greece,"▄Mirage 2000-5EG",israel,8,14.0
mirage_2000_5ei,"␗Mirage 2000-5Ei",china,8,14.0
mirage_2000_5f,"Mirage 2000-5F",france,8,14.0
mirage_3c,"Mirage IIIC",france,7,10.0
mirage_3cj,"Shahak",israel,7,10.0
mirage_3e,"Mirage IIIE",france,7,10.7
mirage_3s_c70_switzerland,"◌Mirage IIIS C.70",germany,7,10.3
mirage_4000,"Mirage 4000",france,8,13.0
mirage_5ba,"▄Mirage 5BA",france,7,10.3
mirage_5f,"Mirage 5F",france,7,10.0
mirage_f1c,"Mirage F1C",france,7,12.0
mirage_f1cg_greece,"▄Mirage F1CG",israel,7,11.3
mirage_f1ct,"Mirage F1CT",france,7,12.0
mirage_f1c_200,"Mirage F1C-200",france,7,12.0
mirage_milan,"Milan",france,6,9.7
morko_morane,"Mörkö-Morane",sweden,2,2.3
mosquito_b_mk16,"Mosquito B.Mk.XVI",britain,3,3.7
mosquito_fb_mk18,"Mosquito FB Mk XVIII",britain,3,3.0
mosquito_fb_mk26_china,"Mosquito FB.Mk.26",china,3,3.7
mosquito_fb_mk6,"Mosquito FB Mk VI",britain,3,3.7
mosquito_fb_mk6_ash_norway,"◢Mosquito FB Mk VI ASH",sweden,3,3.7
mosquito_fb_mk6_norway,"◢Mosquito FB Mk VI",sweden,3,3.7
mosquito_f_mk2_norway,"◢Mosquito F.Mk.II",sweden,3,3.7
mosquito_j30_sweden,"Mosquito J30",sweden,3,3.7
mosquito_nf_mk2,"Mosquito NF.Mk.II",britain,3,3.7
mosquito_tr_mk33,"Mosquito TR.Mk.33",britain,3,3.7
ms_405c1,"M.S.405C1",france,1,2.0
ms_406c1,"M.S.406C1",france,1,2.0
ms_410c1,"M.S.410",france,2,2.3
m_346fa,"M-346FA",italy,8,13.0
n1k1_ja,"N1K1-Ja",japan,4,5.7
n1k1_kyuofu,"N1K1",japan,2,2.3
n1k2_j,"N1K2-J",japan,4,6.0
n1k2_jko,"N1K2-Ja",japan,4,6.0
nc_223_3,"N.C.223.3",france,2,3.0
nesher,"Nesher",israel,7,10.0
nf_5a_netherlands,"◘NF-5A",france,7,10.7
nimrod_mk1,"Nimrod Mk I",britain,1,1.0
nimrod_mk2,"Nimrod Mk II",britain,1,1.0
os2u_1,"OS2U-1",usa,1,1.0
os2u_3,"OS2U-3",usa,1,1.0
p-26a_33,"P-26A-33",usa,1,1.0
p-26a_34,"P-26A-34",usa,1,1.0
p-26a_34_m2,"P-26A-34 M2",usa,1,1.0
p-26b_35,"P-26B-35",usa,1,1.0
p-36a,"P-36A",usa,1,1.3
p-36a_rasmussen,"Rasmussen&#039;s P-36A",usa,1,1.3
p-36c,"P-36C",usa,1,1.7
p-36c_rb,"○P-36C",usa,1,1.7
p-36g,"P-36G",usa,2,2.7
p-38e,"P-38E",usa,2,3.0
p-38g,"P-38G-1",usa,2,3.3
p-38g_metal,"XP-38G",usa,2,3.3
p-38j,"P-38J-15",usa,3,4.3
p-38j_marge,"Bong&#039;s P-38J-15",usa,4,4.3
p-38k,"P-38K",usa,4,5.3
p-38l,"P-38L-5-LO",usa,3,4.7
p-38l_1_china_rocaf,"␗P-38L-1",china,3,4.7
p-39k_1,"▂P-39K-1",ussr,2,2.7
p-39n,"P-39N-0",usa,2,2.7
p-39n_su,"▂Pokryshkin&#039;s P-39N-0",ussr,3,3.0
p-39q_15,"▂P-39Q-15",ussr,3,3.3
p-39q_25_france,"▄P-39Q-25",france,3,3.7
p-39q_5,"P-39Q-5",usa,2,2.7
p-400,"P-400",usa,2,2.0
p-40c,"P-40C",usa,2,2.3
p-40c_china,"H-81A-2",china,2,2.3
p-40e,"P-40E-1",usa,2,2.7
p-40e_china,"␗P-40E-1",china,2,2.7
p-40e_td,"P-40E-1 TD",usa,2,2.7
p-40e_ussr,"▂P-40E-1",ussr,2,2.7
p-40f-5_france_ep,"▄P-40F-5 Lafayette",france,2,2.7
p-40f_10,"P-40F-10",usa,2,2.7
p-43a-1,"P-43A-1",usa,2,2.7
p-43a-1_china,"␗P-43A-1",china,2,2.7
p-47d,"P-47D-25",usa,3,4.3
p-47d-28,"P-47D-28",usa,3,4.7
p-47d_16_re_germany,"▀P-47D-16-RE",germany,3,3.7
p-47d_22_re,"P-47D-22-RE",usa,3,3.7
p-47d_22_re_france,"▄P-47D-22-RE",france,3,3.7
p-47d_23_ra_china_rocaf,"␗P-47D-23-RA",china,3,3.7
p-47d_30_china,"␗P-47D-30",china,3,5.0
p-47d_30_italy,"▄P-47D-30",italy,3,5.0
p-47d_luftwaffe,"▀P-47D",germany,3,4.3
p-47d_ussr,"▂P-47D-27",ussr,3,4.3
p-47m-1-re,"P-47M-1-RE",usa,4,5.7
p-47m-1-re_boxted,"⋠P-47M-1-RE",usa,4,5.7
p-47n-15,"P-47N-15",usa,3,4.7
p-51a_tl,"P-51A",usa,2,3.0
p-51b,"▄Mustang Mk IA",britain,3,3.7
p-51b_7_sweden,"J26 David",sweden,3,3.7
p-51c-10-nt,"P-51C-10",usa,2,3.7
p-51c-10_france,"F-6C-10-NA",france,3,3.7
p-51c-11-nt_china,"␗P-51C-11-NT",china,3,3.7
p-51c-11-nt_japan,"▅P-51C-11-NT",japan,3,3.7
p-51d-10,"P-51D-10",usa,4,4.3
p-51d-20-na,"P-51D-20-NA",usa,4,4.0
p-51d-20-na_iaf,"P-51D-20-NA",israel,4,4.0
p-51d-20-na_j26,"J26",sweden,3,4.0
p-51d-20_china,"␗P-51D-20",china,3,4.0
p-51d-30_usaaf_korea,"P-51D-30",usa,4,5.0
p-51d-5,"P-51D-5",usa,3,4.0
p-51h-5_na,"P-51H-5-NA",usa,4,6.3
p-51k,"␗P-51K",china,3,5.0
p-51_a-36,"A-36",usa,2,2.7
p-51_mk1a_usaaf,"P-51",usa,3,3.7
p-59a,"P-59A",usa,4,5.7
p-61a_1,"P-61A-11",usa,3,3.7
p-61c_1,"P-61C-1",usa,3,4.0
p-63a-10,"P-63A-10",usa,3,4.0
p-63a-10_ussr,"▂P-63A-10",ussr,4,4.0
p-63a-5,"P-63A-5",usa,3,3.3
p-63a-5_ussr,"▂P-63A-5",ussr,3,3.3
p-63c-5,"P-63C-5",usa,3,4.0
p-63c-5_france,"▄P-63C-5",france,3,4.0
p-63c-5_kingcobra_animal_version,"␠Kingcobra",usa,3,4.0
p-63c-5_ussr,"▂P-63C-5",ussr,4,4.0
p-66,"P-66",china,2,2.3
p1y1_mod11,"P1Y1 mod. 11",japan,3,3.3
p1y1_mod11_china,"␗P1Y1 mod. 11",china,2,3.3
pb4y-2,"PB4Y-2",usa,3,4.7
pb4y-2_china,"␗PB4Y-2",china,4,4.7
pb4y-2_france,"▄PB4Y-2",france,4,4.7
pbj_1h,"PBJ-1H",usa,3,3.7
pbj_1j,"PBJ-1J",usa,3,3.7
pbm_1,"PBM-1 &quot;Mariner&quot;",usa,1,2.0
pbm_3,"PBM-3 &quot;Mariner&quot;",usa,2,3.0
pbm_5a,"PBM-5A &quot;Mariner&quot;",usa,3,3.3
pby-5,"PBY-5 Catalina",usa,1,1.3
pby-5a,"PBY-5A Catalina",usa,1,1.7
pby-5a_late_france,"▄PBY-5A Late",france,1,1.7
pby-5a_raf,"▄Catalina Mk IIIa",britain,1,1.7
pby-5a_ussr,"▂PBY-5A Catalina",ussr,1,1.7
pe-2-1,"Pe-2-1",ussr,2,3.3
pe-2-110,"Pe-2-110",ussr,3,3.7
pe-2-205,"Pe-2-205",ussr,3,3.7
pe-2-31,"Pe-2-31",ussr,2,3.3
pe-2-359,"Pe-2-359",ussr,3,4.3
pe-2-83,"Pe-2-83",ussr,2,3.3
pe-3,"Pe-3",ussr,1,2.0
pe-3_bis,"Pe-3bis",ussr,2,2.7
pe-3_early,"Pe-3 (e)",ussr,1,2.0
pe-8_m82,"Pe-8",ussr,3,4.3
po-2,"Po-2",ussr,1,1.0
po-2m,"Po-2M",ussr,1,1.0
potez_630,"Potez 630",france,2,2.3
potez_631,"Potez 631",france,2,2.3
potez_633,"Potez 633",france,1,1.3
pv_2d,"PV-2D",usa,3,3.7
pyorremyrsky,"VL Pyörremyrsky",sweden,3,4.7
p_108a_serie2,"P.108A serie 2",italy,1,2.3
p_108b_serie1,"P.108B serie 1",italy,3,3.3
