id,name,country,rank,br_realistic
it_c13_t90,"C13 T90",italy,5,7.3
it_c13_tua,"C13/TUA",italy,6,8.3
it_c1_ariete,"Ariete",italy,7,11.7
it_c1_ariete_certezza,"Ariete Certezza",italy,7,11.7
it_c1_ariete_preserie,"Ariete (P)",italy,7,10.7
it_c1_ariete_pso,"Ariete PSO",italy,7,11.7
it_centauro_2,"Centauro II (P)",italy,8,12.3
it_centauro_mgs_120,"Centauro I 120",italy,7,11.7
it_centauro_rgo_120,"Centauro RGO",italy,7,11.7
it_dardo_vcc,"Dardo",italy,7,10.0
it_fiat_6614_106sr,"FIAT 6614",italy,4,6.7
it_fiat_6614_firos,"FIROS 6",italy,5,7.7
it_fiat_6616_cockerill,"AUBL/74",italy,4,6.7
it_fiat_6616_ub,"FIAT 6616UB",italy,4,6.0
it_fiat_cm52,"CM52",italy,2,2.3
it_freccia,"Freccia",italy,7,11.0
it_freccia_hitfist_ows,"Freccia OWS 30",italy,7,10.7
it_kf_41,"KF41",italy,7,11.0
it_l3_cc,"L3/33 CC",italy,1,1.0
it_l6,"L6/40",italy,1,1.0
it_l6_leone,"L6/40 (31 Rgt.)",italy,1,1.0
it_lancia3ro_100,"Lancia 3Ro (100/17)",italy,1,1.7
it_leopard_1a2,"▄Leopard 1A2",italy,5,8.0
it_leopard_1a5,"▄Leopard 1A5",italy,6,9.3
it_leopard_2a4,"◔Leopard 2A4",italy,7,10.7
it_leopard_2a7_hungary,"Leopard 2A7HU",italy,8,12.7
it_leopard_bofors,"Leopard 40/70",italy,4,6.0
it_m109g,"▄M109G",italy,4,5.7
it_m113a1_tow,"M113A1 (TOW)",italy,6,8.3
it_m11_39,"M11/39",italy,1,1.0
it_m13_40_serie_1,"M13/40 (I)",italy,1,1.7
it_m13_40_serie_2,"M13/40 (II)",italy,1,2.0
it_m13_40_serie_3,"M13/40 (III)",italy,1,2.0
it_m14_41,"M14/41",italy,1,2.0
it_m14_41_47_40,"M14/41 (47/40)",italy,2,2.3
it_m15_42,"M15/42",italy,2,2.7
it_m15_42_contraereo,"M42 Contraereo",italy,3,3.7
it_m18_hellcat,"▄M18",italy,4,6.0
it_m24_chaffee,"▄M24",italy,3,4.0
it_m26a1_pershing,"M26A1",italy,4,6.7
it_m26_ariete,"M26 &quot;D.C.Ariete&quot;",italy,4,6.7
it_m36b1,"M36B1",italy,4,5.7
it_m3a3_stuart,"▄M3A3",italy,2,2.7
it_m44,"▄M44",italy,3,3.7
it_m47_105,"M47 (105/55)",italy,5,7.7
it_m4a4_sherman,"▄Sherman V",italy,3,3.7
it_m55,"▄M55",italy,3,3.7
it_m60a1_ariete,"M60A1 &quot;D.C.Ariete&quot;",italy,5,8.0
it_of_40_mk_1,"OF-40",italy,5,8.0
it_of_40_mk_2a,"OF-40 Mk.2A",italy,6,9.0
it_of_40_mtca,"OF-40 (MTCA)",italy,6,9.3
it_otobreda_sidam_25,"SIDAM 25",italy,6,8.0
it_otobreda_sidam_25_mistral,"SIDAM 25 (Mistral)",italy,6,9.7
it_otomatic,"OTOMATIC",italy,7,11.3
it_oto_r3_106sr,"R3 T106 FA",italy,5,8.0
it_oto_r3_t20_fa,"R3 T20 FA-HS",italy,4,6.0
it_palmaria,"Palmaria",italy,4,6.7
it_pzh_2000,"▄PzH 2000",italy,5,7.7
it_pzh_2000_hu,"PzH 2000HU",italy,5,7.7
it_pzkpfw_iii_ausf_n,"▄Pz.III N",italy,2,3.3
it_pzkpfw_iv_ausf_g,"▄Pz.IV G",italy,3,4.0
it_pzkpfw_vi_ausf_e_tiger,"Tigris",italy,4,6.0
it_p_26_40,"P40 &quot;G.C. Leoncello&quot;",italy,2,3.3
it_p_40,"P40",italy,2,3.3
it_sahariano,"Celere Sahariano",italy,2,2.7
it_samp_t_fcs,"FSAF SAMP/T (TADS)",italy,8,12.7
it_semovente_breda_501,"Breda 501",italy,3,5.0
it_semovente_l40,"47/32 L40",italy,1,1.3
it_semovente_m41m_90,"90/53 M41M",italy,3,3.7
it_semovente_m41_75_18,"75/18 M41",italy,2,2.0
it_semovente_m41_75_32,"75/32 M41",italy,2,2.3
it_semovente_m42_75_34,"75/34 M42",italy,2,2.3
it_semovente_m43_105,"105/25 M43",italy,2,3.0
it_semovente_m43_105_leoncello,"M43 &quot;G.C.Leoncello&quot;",italy,3,3.0
it_semovente_m43_75_34,"75/34 M43",italy,2,3.3
it_semovente_m43_75_46,"75/46 M43",italy,3,4.7
it_sherman_75_37,"▄Sherman I Composito",italy,3,3.7
it_sherman_vc_firefly,"▄Sherman Vc",italy,4,5.0
it_sherman_vii,"Sherman Ic",italy,3,4.7
it_stug_iii_ausf_g,"▄StuG III G",italy,3,4.0
it_toldi_ii_a,"Toldi IIA",italy,1,1.3
it_t_72m1,"◔T-72M1",italy,6,9.3
it_vbc_pt2,"VBC (PT2)",italy,6,9.7
it_vcc_80_hitfist_30,"VCC-80/30",italy,7,10.0
it_vcc_80_hitfist_60,"VCC-80/60",italy,6,9.3
it_vrcc_centauro,"VRCC",italy,6,9.7
it_zsu_23_4,"◔ZSU-23-4V",italy,5,8.0
it_zsu_57_2,"◔ZSU-57-2",italy,5,7.0
jp_btr_3e1,"BTR-3E1",japan,6,9.0
jp_halftrack_m16,"▅M16 MGMC",japan,2,2.7
jp_harimau,"Harimau",japan,7,10.3
jp_hiro_sha,"Ro-Go Exp.",japan,1,1.7
jp_icv_ifv_prototype,"Type 24 ICV (P)",japan,7,9.7
jp_icv_prototype,"Type 25 RCV (P)",japan,7,9.7
jp_leopard_2ri,"Leopard 2RI",japan,8,12.7
jp_m163_vulcan,"▄M163",japan,5,7.3
jp_m19,"▅M19A1",japan,3,4.0
jp_m24_chaffee,"▅M24",japan,3,4.0
jp_m36b2_jgsdf,"▅M36",japan,4,5.7
jp_m41_walker_bulldog,"▅M41A1",japan,4,6.3
jp_m42_duster,"▅M42",japan,3,4.0
jp_m44,"▅M44",japan,3,3.7
jp_m47_patton_ii,"▅M47",japan,5,7.3
jp_m4a3e8_76w_sherman,"▅M4A3 (76) W",japan,4,5.7
jp_m60a3_tts,"▄M60A3 TTS",japan,6,9.0
jp_navy_120mm_spg,"Chi-Ha LG",japan,2,3.0
jp_oplot_t,"BM Oplot-T",japan,8,12.3
jp_pzkpfw_vi_ausf_e_tiger,"▅Heavy Tank No.6",japan,4,6.0
jp_stingray,"▄Stingray",japan,6,9.3
jp_st_a1,"ST-A1",japan,4,6.3
jp_st_a2,"ST-A2",japan,4,6.3
jp_st_a3,"ST-A3",japan,4,6.7
jp_st_b1,"STB-2",japan,5,8.3
jp_sub_i_ii_20mm,"SUB-I-II",japan,4,5.3
jp_tkx_prot,"TKX",japan,8,12.7
jp_type_03_chusam_fcs,"Type 03 (TADS)",japan,8,12.7
jp_type_10,"Type 10",japan,8,12.7
jp_type_10_prototype,"TKX (P)",japan,7,12.0
jp_type_16,"Type 16",japan,7,9.7
jp_type_16_mcv_prot,"Type 16 (P)",japan,6,9.3
jp_type_16_mod,"Type 16 (FPS)",japan,6,9.3
jp_type_1_chi_he,"Chi-He",japan,2,2.7
jp_type_1_chi_he_5th_regiment,"Chi-He (5th Regiment)",japan,2,2.7
jp_type_2_ho_i,"Ho-I",japan,1,2.0
jp_type_2_ho_ni_2,"Ho-Ni II",japan,1,2.0
jp_type_2_ka_mi,"Ka-Mi",japan,1,1.0
jp_type_3_chi_nu,"Chi-Nu",japan,3,3.3
jp_type_3_chi_nu_75cm_type_5,"Chi-Nu II",japan,3,4.3
jp_type_3_ho_ni_i,"Ho-Ni I",japan,2,2.0
jp_type_3_ho_ni_iii,"Ho-Ni III",japan,2,2.3
jp_type_3_ka_chi,"Ka-Chi",japan,1,2.0
jp_type_4_chi_to,"Chi-To",japan,3,4.7
jp_type_4_chi_to_late,"Chi-To Late",japan,3,4.7
jp_type_4_ho_ro,"Ho-Ro",japan,1,1.3
jp_type_5_chi_ri,"Chi-Ri",japan,4,5.7
jp_type_5_ho_ri_production,"Ho-Ri Production",japan,5,7.3
jp_type_5_ho_ri_prototype,"Ho-Ri Prototype",japan,4,6.7
jp_type_5_na_to,"Na-To",japan,3,3.3
jp_type_60_atm,"Type 60 ATM",japan,4,6.7
jp_type_60_sprg,"Type 60 SPRG (C)",japan,4,6.7
jp_type_61,"Type 61",japan,4,6.7
jp_type_61_mod,"Type 61 (B)",japan,4,6.7
jp_type_74,"Type 74 (E)",japan,6,9.0
jp_type_74_c,"Type 74 (C)",japan,5,8.3
jp_type_74_f,"Type 74 (F)",japan,6,9.0
jp_type_74_mod_g_kai,"Type 74 (G)",japan,6,9.3
jp_type_74_red_star,"Type 74 Red Star",japan,5,8.3
jp_type_75,"Type 75 SPH",japan,4,6.3
jp_type_75_mlrs,"Type 75 MLRS",japan,5,7.0
jp_type_81_tansam,"Type 81 (C)",japan,7,11.7
jp_type_81_tansam_fcs,"Tan-SAM Kai (TADS)",japan,8,12.0
jp_type_87,"Type 87",japan,6,8.3
jp_type_87_rcv,"Type 87 RCV",japan,6,9.0
jp_type_87_rcv_prot,"Type 87 RCV (P)",japan,5,7.7
jp_type_89,"Type 89",japan,6,9.0
jp_type_89b_i_go_otsu,"I-Go Ko",japan,1,1.0
jp_type_90,"Type 90",japan,7,11.7
jp_type_90b,"Type 90 (B)",japan,7,11.7
jp_type_90b_camo,"Type 90 (B) &quot;Fuji&quot;",japan,7,11.7
jp_type_90b_sm,"◍Type 90 (B)",japan,7,11.7
jp_type_93,"Type 93",japan,7,9.3
jp_type_94,"Type 94",japan,1,1.3
jp_type_95_ha_go,"Ha-Go",japan,1,1.0
jp_type_95_ha_go_commander,"Ha-Go Commander",japan,1,1.0
jp_type_95_heavy,"Ro-Go",japan,1,1.3
jp_type_95_so_ki,"So-Ki",japan,2,3.0
jp_type_97_chi_ha,"Chi-Ha",japan,1,1.3
jp_type_97_chi_ha_12cm,"Chi-Ha Short Gun",japan,2,1.7
jp_type_97_kai,"Chi-Ha Kai",japan,2,2.3
jp_type_97_kai_td,"Chi-Ha Kai TD",japan,2,2.3
jp_type_98_ke_ni,"Ke-Ni",japan,1,1.0
jp_type_98_ta_se,"Ta-Se",japan,1,1.7
jp_type_99,"Type 99",japan,5,7.3
sw_asrad_r,"ASRAD-R",sweden,7,10.3
sw_a_34_comet,"▄Comet I",sweden,3,5.3
sw_bkan_1c,"Bkan 1C",sweden,4,6.7
sw_bmp_2md,"BMP-2MD",sweden,6,8.7
sw_bt_42,"BT-42",sweden,1,1.7
sw_charioteer_mk_7,"▄Charioteer Mk VII",sweden,4,6.0
sw_crotale_ng,"ItO 90M",sweden,8,12.0
sw_cv_90105,"CV 90105 TML",sweden,6,8.7
sw_cv_90105_tml,"CV 90105",sweden,7,10.3
sw_cv_90120,"CV90120-T",sweden,8,12.0
sw_cv_9030_fin,"CV 9030FIN",sweden,6,9.3
sw_cv_9035_dk,"CV 9035DK",sweden,6,9.7
sw_cv_90_mk4,"CV 90 Mk.IV",sweden,8,10.7
sw_eldenhet_98,"EldE 98",sweden,8,12.0
sw_ikv_103,"Ikv 103",sweden,3,4.0
sw_ikv_72,"Ikv 72",sweden,1,1.7
sw_ikv_73,"Ikv 73",sweden,2,2.7
sw_ikv_91,"Ikv 91",sweden,5,8.0
sw_ikv_91_105,"Ikv 91-105",sweden,6,9.0
sw_itpsv_90,"ItPsV Leopard",sweden,6,8.7
sw_k9_vidar,"VIDAR",sweden,5,8.0
sw_kungstiger,"Kungstiger",sweden,4,6.3
sw_kv_1_1942_fin,"▄KV-1 m1942",sweden,3,4.7
sw_lago_1,"Lago I",sweden,2,2.3
sw_landsverk_ush_204_gk,"U-SH 204 GK",sweden,4,5.3
sw_landsverk_ush_405,"U-SH 405",sweden,5,8.0
sw_leopard_1a5no,"Leopard 1A5NO2",sweden,6,9.3
sw_leopard_2a4_fin,"▄Leopard 2A4",sweden,7,10.7
sw_leopard_2a6nl,"▄Leopard 2A6",sweden,8,12.7
sw_lvkv_42,"Lvkv 42",sweden,3,4.7
sw_lvkv_90c,"Lvkv 9040C",sweden,7,10.3
sw_lvrbv_701,"Lvrbv 701",sweden,6,9.7
sw_l_62_anti_ii,"L-62 ANTI II",sweden,3,3.3
sw_m24_chaffee_dk,"M24DK",sweden,3,4.0
sw_nasams_fcs,"NASAMS 3 (TADS)",sweden,8,12.7
sw_nomads,"NOMADS",sweden,8,12.0
sw_patria_amv_ctcv_105,"CT-CV 105HP",sweden,7,10.0
sw_pbil_m40,"Pbil m/40",sweden,1,2.0
sw_pbv_301,"Pbv 301",sweden,2,2.3
sw_pbv_302_bill,"Pbv 302 (BILL)",sweden,6,8.7
sw_pbv_501,"Pbv 501",sweden,4,6.7
sw_pt_76b,"▄PT-76",sweden,3,5.3
sw_pvkv_ii,"Pvkv II",sweden,3,4.3
sw_pvkv_iii,"Pvkv III",sweden,2,3.3
sw_pvkv_iv,"Pvkv IV",sweden,3,3.0
sw_pvkv_m43_1946,"Pvkv m/43 (1946)",sweden,3,4.0
sw_pvkv_m43_1963,"Pvkv m/43 (1963)",sweden,3,5.0
sw_pvlvv_fm42,"Pvlvv fm/42",sweden,1,1.7
sw_pvrbv_551,"Pvrbv 551",sweden,5,8.0
sw_pzkpfw_iv_ausf_j,"▄Pz.IV",sweden,3,4.0
sw_sav_fm48,"SAV 20.12.48",sweden,3,4.0
sw_sav_m43_1944,"Sav m/43 (1944)",sweden,1,1.7
sw_sav_m43_1946,"Sav m/43 (1946)",sweden,2,3.0
sw_sherman_3_4,"Sherman III/IV",sweden,3,3.7
sw_stormpjas_fm43_44,"Spj fm/43-44",sweden,2,1.7
sw_strf_9056,"Strf 9040 BILL",sweden,7,10.3
sw_strf_90b,"Strf 9040B",sweden,6,9.7
sw_strf_90c,"Strf 9040C",sweden,7,10.3
sw_strv121b_christian2,"Christian II",sweden,7,10.7
sw_strv_101,"Strv 101",sweden,5,8.0
sw_strv_103a,"Strv 103A",sweden,5,8.0
sw_strv_103c,"Strv 103C",sweden,6,9.0
sw_strv_103_0,"Strv 103-0",sweden,5,8.0
sw_strv_104,"Strv 104",sweden,6,8.7
sw_strv_105,"Strv 105",sweden,6,9.3
sw_strv_121,"Strv 121",sweden,7,10.7
sw_strv_122,"Strv 122A",sweden,8,12.7
sw_strv_122b_plss,"Strv 122B PLSS",sweden,8,12.7
sw_strv_122b_plus,"Strv 122B+",sweden,8,12.7
sw_strv_74,"Strv 74",sweden,4,5.7
sw_strv_81,"Strv 81",sweden,5,7.7
sw_strv_81_rb52,"Strv 81 (RB 52)",sweden,5,7.7
sw_strv_m31,"Strv m/31",sweden,1,1.0
sw_strv_m38,"Strv m/38",sweden,1,1.0
sw_strv_m39,"Strv m/39",sweden,1,1.0
sw_strv_m39_td,"Strv m/39 TD",sweden,1,1.0
sw_strv_m40l,"Strv m/40L",sweden,1,2.0
sw_strv_m41_s1,"Strv m/41 S-I",sweden,2,2.7
sw_strv_m41_s2,"Strv m/41 S-II",sweden,2,2.7
sw_strv_m42_delat_torn,"Strv m/42 DT",sweden,3,5.0
sw_strv_m42_eh,"Strv m/42 EH",sweden,2,2.7
sw_tgdgb_m40_lv,"Lvtdgb m/40",sweden,2,2.7
sw_t_28,"▄T-28",sweden,1,1.7
sw_t_34_1941,"▄T-34",sweden,3,4.0
sw_t_34_85_zis_53,"▄T-34-85",sweden,4,5.7
sw_t_50_fin,"▄T-50",sweden,2,3.0
sw_t_54_1951,"▄T-54",sweden,5,8.0
sw_t_55m,"▄T-55M",sweden,6,9.0
sw_t_72m1,"▄T-72M1",sweden,6,9.3
sw_t_80u,"T 80 U",sweden,8,11.3
sw_udes_33,"UDES 33",sweden,6,8.3
sw_veak_40,"VEAK 40",sweden,5,7.7
sw_vickers_mk_e_37,"Vickers Mk.E",sweden,1,1.0
sw_vickers_mk_e_45,"▄T-26E",sweden,1,1.0
sw_zsu_57_2,"▄ZSU-57-2",sweden,5,7.0
uk_17_pdr_m10_achilles,"Achilles",britain,2,3.3
uk_17_pdr_m10_achilles_norfolk_yeomanry,"Achilles (65 Rg.)",britain,3,3.3
uk_3_inch_gun_carrier,"Gun Carrier (3-in)",britain,2,3.0
uk_9a33bm2,"▄Osa-AK",britain,7,10.3
uk_9a35_m,"▄Strela-10M",britain,7,10.3
uk_a17_mk_1_tetrarch,"Tetrarch I",britain,1,1.0
uk_a1e1_independent,"Independent",britain,1,1.3
uk_a25_mk_8,"Harry Hopkins I",britain,2,2.3
uk_a27m_cromwell_1,"Cromwell I",britain,2,3.7
uk_a27m_cromwell_5,"Cromwell V",britain,3,4.0
uk_a27m_cromwell_5_rp3,"Cromwell V (RP-3)",britain,3,4.0
uk_a30_challenger,"Challenger",britain,3,5.3
uk_a30_sp_avenger,"Avenger",britain,3,4.7
uk_a30_sp_avenger_kit_3rank,"Avenger (Overlord)",britain,3,4.7
uk_a39_tortoise,"Tortoise",britain,4,6.7
uk_ac1_sentinel,"A.C.I",britain,2,3.0
uk_ac4_thunderbolt,"A.C.IV",britain,3,5.3
uk_adats_m113a3,"ADATS (M113)",britain,8,11.7
uk_ajax,"Ajax",britain,7,10.3
uk_alecto_mk_1,"Alecto I",britain,1,1.7
uk_arjun_mk1,"Arjun Mk 1",britain,7,10.7
uk_armored_car_aec_mk_2,"AEC Mk II",britain,2,3.3
uk_armored_car_mk_2_aa,"AEC AA",britain,2,3.7
uk_as_90_mk_2,"AS90",britain,4,7.0
uk_a_12_mk_2_matilda_2,"Matilda III",britain,2,2.7
uk_a_13_mk1,"A13 Mk I",britain,1,1.0
uk_a_13_mk1_3rd_rtr,"A13 Mk I (3rd R.T.R.)",britain,1,1.0
uk_a_13_mk2,"A13 Mk II",britain,1,1.3
uk_a_13_mk2_1939,"A13 Mk II 1939",britain,1,1.3
uk_a_22b_mk_3_churchill_1942,"Churchill III",britain,3,4.0
uk_a_22f_mk_7_churchill_1944,"Churchill VII",britain,3,5.0
uk_a_22f_mk_7_churchill_crocodile,"Churchill Crocodile",britain,3,5.0
uk_a_22_mk_1_churchill_1941,"Churchill I",britain,2,3.3
uk_a_33_excelsior,"Excelsior",britain,3,4.3
uk_a_34_comet,"Comet I",britain,3,5.3
uk_a_34_comet_iron_duke,"Comet I &quot;Iron Duke IV&quot;",britain,3,5.3
uk_a_43_black_prince,"Black Prince",britain,4,6.0
uk_badger,"Badger",britain,6,9.0
uk_bosvark,"Bosvark",britain,3,5.3
uk_boxer_crv_block2,"CRV Block 2",britain,7,10.7
uk_centurion_action_x,"Centurion Action X",britain,4,7.7
uk_centurion_mk_1,"Centurion Mk 1",britain,4,6.0
uk_centurion_mk_10,"Centurion Mk 10",britain,5,8.0
uk_centurion_mk_2,"Centurion Mk.2",britain,4,6.7
uk_centurion_mk_3,"Centurion Mk 3",britain,4,7.7
uk_centurion_mk_3_ss11,"▄Strv 81 (RB 52)",britain,4,7.7
uk_centurion_mk_5_avre_era,"Centurion Mk.5 AVRE",britain,5,7.0
uk_centurion_mk_5_raac,"Centurion Mk.5/1",britain,5,7.7
uk_centurion_shot_kal_d,"▄Sho&#039;t Kal Dalet",britain,6,9.0
uk_challenger_1,"Challenger Mk.2",britain,7,10.3
uk_challenger_1_mk_3_gulf,"Challenger DS",britain,7,10.7
uk_challenger_2e,"Challenger 2E",britain,8,12.7
uk_challenger_2_bn,"Black Night",britain,8,12.7
uk_challenger_2_dorchester,"Challenger 2 (2F)",britain,7,11.7
uk_challenger_2_lep,"Challenger 3 TD",britain,8,12.0
uk_challenger_2_megatron,"Challenger 2 OES",britain,7,11.7
uk_challenger_2_megatron_sm,"◍Challenger 2 OES",britain,7,11.7
uk_challenger_2_tes,"Challenger 2 TES",britain,7,11.7
uk_challenger_ii,"Challenger 2",britain,7,11.7
uk_challenger_ii_yt_cup_2019,"␙Challenger 2",britain,7,11.7
uk_challenger_mk_3,"Challenger Mk.3",britain,7,10.7
uk_charioteer_mk_7,"Charioteer Mk VII",britain,4,6.0
uk_chieftain_900,"Chieftain 900",britain,6,9.3
uk_chieftain_marksman,"Chieftain Marksman",britain,6,8.3
uk_chieftain_mk_10,"Chieftain Mk 10",britain,6,9.3
uk_chieftain_mk_3,"Chieftain Mk 3",britain,6,8.7
uk_chieftain_mk_5,"Chieftain Mk 5",britain,6,8.7
uk_churchill_avre,"Churchill AVRE Petard",britain,2,2.7
uk_churchill_na75,"Churchill NA75",britain,3,4.3
uk_concept3_ngac,"Concept 3",britain,3,4.7
uk_conqueror_mk_2,"Conqueror",britain,5,7.7
uk_cruiser_ram_1,"Ram I",britain,2,3.0
uk_crusader_aa_mk_1,"Crusader AA Mk I",britain,2,3.0
uk_crusader_aa_mk_2,"Crusader AA Mk II",britain,3,4.0
uk_crusader_aa_mk_2_kit_3rank,"Crusader AA (Overlord)",britain,3,4.0
uk_crusader_mk_2,"Crusader II",britain,2,2.7
uk_crusader_mk_2_the_saint,"Crusader &quot;The Saint&quot;",britain,2,2.7
uk_crusader_mk_3,"Crusader III",britain,2,3.0
uk_daimler_mk_2,"Daimler Mk II",britain,1,1.3
uk_desert_warrior,"Desert Warrior",britain,7,9.7
uk_eland_90_mk_7,"Eland 90 Mk.7",britain,4,7.7
uk_falcon,"Falcon",britain,5,8.3
uk_fv102_striker,"Striker",britain,6,8.3
uk_fv107_scimitar,"Scimitar",britain,5,7.7
uk_fv107_scimitar_mk2,"Scimitar Mk.2",britain,6,8.3
uk_fv221_caernarvon,"Caernarvon",britain,5,7.7
uk_fv4004_conway,"Conway",britain,4,7.0
uk_fv4005,"FV4005",britain,4,6.0
uk_fv4202,"FV4202",britain,4,7.3
uk_fv438_swingfire,"Swingfire",britain,5,8.0
uk_fv510_isv,"Warrior",britain,6,8.3
uk_fv721_fox,"Fox",britain,5,8.0
uk_g6_spg,"G6",britain,4,6.3
uk_khalid,"Khalid",britain,6,9.3
uk_m109a1,"▄M109A1",britain,4,6.0
uk_m1a1_aim_abrams,"▄M1A1 SA",britain,7,12.0
uk_m1a2_sep3_abrams,"M1A2",britain,8,12.7
uk_m3a1_stuart,"Stuart III",britain,1,2.3
uk_m3_stuart,"Stuart I",britain,1,2.0
uk_m44,"▄M44",britain,3,3.7
uk_m4a5_ram_2,"Ram II",britain,2,3.7
uk_mark_v,"Mark V",britain,1,1.0
uk_marmon_herrington_mk_6_2pdr,"SARC MkVI (2pdr)",britain,2,2.3
uk_marmon_herrington_mk_6_6pdr,"SARC MkVI (6pdr)",britain,2,3.7
uk_matilda_hedgehog,"Matilda Hedgehog",britain,2,2.7
uk_mk1_grant,"Grant I",britain,2,2.7
uk_olifant_mk_1a,"Olifant Mk.1A",britain,6,8.3
uk_olifant_mk_2,"Olifant Mk.2",britain,6,9.3
uk_ram_90mm_aa,"QF 3.7 Ram",britain,3,5.3
uk_ratel_20,"Ratel 20",britain,4,6.7
uk_ratel_90,"Ratel 90",britain,4,6.7
uk_ratel_zt3,"ZT3A2",britain,6,8.3
uk_rooikat_105_td,"Rooikat 105",britain,6,9.7
uk_rooikat_76,"Rooikat Mk.1D",britain,6,8.7
uk_rooikat_mttd,"Rooikat MTTD",britain,6,9.3
uk_rooikat_za_35,"ZA-35",britain,6,8.7
uk_sarc_mk4_a,"SARC MkIVa",britain,1,1.3
uk_sherman_ic_firefly,"Sherman IC &quot;Trzyniec&quot;",britain,3,4.7
uk_sherman_ii,"Sherman II",britain,2,3.7
uk_sherman_vc_firefly,"Sherman Firefly",britain,3,4.7
uk_sherman_vc_firefly_kit_3rank,"Firefly (Overlord)",britain,3,4.7
uk_shir_2,"FV4030/3",britain,6,10.0
uk_skink_aa,"Skink",britain,4,5.3
uk_sky_sabre_fcs,"Sky Sabre (TADS)",britain,8,12.7
uk_sp_17_pdr_valentine,"Archer",britain,2,2.7
uk_stormer_air_defence,"Stormer AD",britain,7,10.0
uk_stormer_hvm,"Stormer HVM",britain,7,10.3
uk_t17e2,"Staghound AA",britain,1,2.0
uk_tog_2,"TOG II",britain,3,5.3
uk_tracked_rapier,"Rapier",britain,6,9.7
uk_ttd,"TTD",britain,7,10.0
uk_t_90s_bheeshma,"Bhishma TWMP",britain,7,10.7
uk_valentine_mk_1,"Valentine I",britain,2,2.7
uk_valentine_mk_11,"Valentine XI",britain,2,3.0
uk_valentine_mk_9,"Valentine IX",britain,2,3.0
uk_vfm_5,"VFM5",britain,6,9.3
uk_vickers_gbt_155,"GBT 155",britain,4,7.0
uk_vickers_mbt_mk_1,"Vickers Mk.1",britain,5,8.0
uk_vickers_mbt_mk_3,"Vickers Mk.3",britain,6,8.3
uk_vickers_mk7,"Vickers Mk.7",britain,7,10.7
uk_vickers_mk_11,"Vickers Mk.11",britain,6,8.7
uk_vickers_mk_6_aa_mk_1,"Light AA Mk I",britain,1,1.0
uk_vijayanta,"Vijayanta",britain,6,8.3
uk_ystervark_spaa,"Ystervark",britain,3,4.0
ussr_2s1,"2S1",ussr,4,5.7
ussr_2s19_m1,"2S19M1",ussr,5,6.7
ussr_2s19_m2,"2S19M2",ussr,5,7.0
ussr_2s25,"2S25",ussr,6,9.3
ussr_2s25m,"2S25M",ussr,7,10.0
ussr_2s38,"2S38",ussr,7,10.7
ussr_2s3m,"2S3M",ussr,4,6.0
ussr_9a33bm3,"Osa-AKM",ussr,7,10.3
ussr_9a35_m2,"Strela-10M2",ussr,7,10.3
ussr_9p149,"Shturm-S",ussr,6,8.7
ussr_9p157,"Khrizantema-S",ussr,6,9.3
ussr_asu_57,"ASU-57",ussr,3,4.3
ussr_asu_85,"ASU-85",ussr,4,6.3
ussr_a_12_mk_2_matilda_2a_f96,"▂MK-II &quot;Matilda&quot;",ussr,2,3.3
ussr_ba_11,"BA-11",ussr,1,1.3
ussr_bmd_4,"BMD-4",ussr,6,9.7
ussr_bmd_4m,"BMD-4M",ussr,6,9.7
ussr_bmd_4m2,"BMD-4M2",ussr,6,9.7
ussr_bmpt,"BMPT",ussr,7,11.7
ussr_bmpt_72,"BMPT-72",ussr,7,11.7
ussr_bmp_1,"BMP-1",ussr,5,8.0
ussr_bmp_2,"BMP-2",ussr,6,8.7
ussr_bmp_2m,"BMP-2M",ussr,7,10.3
ussr_bmp_3,"BMP-3",ussr,6,9.3
ussr_bm_13n,"BM-13N",ussr,2,2.7
ussr_bm_31_12,"BM-31-12",ussr,3,4.0
ussr_bm_8_24,"BM-8-24",ussr,1,1.3
ussr_btr_152a,"BTR-152A",ussr,2,2.7
ussr_btr_152d,"BTR-152D",ussr,3,4.0
ussr_btr_80a,"BTR-80A",ussr,5,7.3
ussr_btr_82at,"BTR-82AT",ussr,6,9.0
ussr_btr_zd,"BTR-ZD",ussr,4,6.3
ussr_bt_5,"BT-5",ussr,1,1.0
ussr_bt_7a_f32,"BT-7A (F-32)",ussr,2,4.0
ussr_bt_7_1937,"BT-7",ussr,1,1.3
ussr_bt_7_1937_td,"BT-7 TD",ussr,1,1.3
ussr_bt_7_m,"BT-7M",ussr,1,2.0
ussr_buk_m3_fcs,"9K317M &quot;BUK-M3&quot; (TADS)",ussr,8,12.7
ussr_garford_putilov,"Garford",ussr,1,1.0
ussr_gaz_4m,"GAZ-AAA (4M)",ussr,1,1.0
ussr_gaz_dshk,"GAZ-AAA (DShK)",ussr,1,1.0
ussr_gaz_mm_72k,"GAZ-MM (72-K)",ussr,2,2.3
ussr_isu_122,"ISU-122",ussr,3,5.3
ussr_isu_122s,"ISU-122S",ussr,3,5.7
ussr_isu_152,"ISU-152",ussr,3,4.7
ussr_is_1,"IS-1",ussr,3,5.7
ussr_is_1_kit_3rank,"IS-1 (&#039;45)",ussr,3,5.7
ussr_is_2m_kit_4rank,"IS-2M (Be Prepared!)",ussr,4,6.3
ussr_is_2_1943,"IS-2",ussr,4,6.0
ussr_is_2_1944,"IS-2 (1944)",ussr,4,6.3
